symbol,company,price,sector,avg_volume,market_cap,pe_ratio,week52high,week52low
RPT-D,Ramco-Gershenson Properties Trust 7.25% PERP PFD CONV SHS BEN INT SER D,51.33,Real Estate,5622,102660000,0,59.73,48.92
SABR,Sabre Corporation,23.11,Technology,2614802,6340047664,17.78,25.01,17.3
RTN,Raytheon Company,216.54,Industrials,1924089,62473089240,28.09,218.78,148.65
ROP,Roper Technologies Inc.,276.74,Industrials,501015,28327710800,29.41,290.415,203.5
RPRX,Repros Therapeutics Inc.,0.67,Healthcare,573305,26505661,0,1.32,0.26
RTTR,Ritter Pharmaceuticals Inc.,0.3153,Healthcare,369416,15609406,-0.27,3.39,0.27
RYTM,Rhythm Pharmaceuticals Inc.,25.92,Healthcare,76386,707204909,0,33.81,21.375
ROYT,Pacific Coast Oil Trust Units of Beneficial Interest,2.17,Energy,260611,83725453,27.13,2.75,1.36
S,Sprint Corporation,5.45,Communication Services,18267031,21816602204,-18.79,9.36,4.91
SAIC,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,71.85,Technology,216489,3072724957,21.45,89.87,60.2101
SAIA,Saia Inc.,72.1,Industrials,252662,1837856470,32.77,80.25,41.28
SAIL,SailPoint Technologies Holdings Inc.,17.45,Technology,255642,1492922622,0,17.75,12.82
RTEC,Rudolph Technologies Inc.,26.25,Technology,232848,829156598,23.86,28.5,21
RWT,Redwood Trust Inc.,15.02,Real Estate,543085,1158264146,10.81,17.45,14.29
SAN-I,Banco Santander S.A. 6.41% Non-Cumulative Guaranteed Preferred Securities Series 1,25.64,Financial Services,3919,194864000,0,28.02,25.2
RVSB,Riverview Bancorp Inc,9.04,Financial Services,60145,204027584,27.39,9.67,6.46
SALM,Salem Media Group Inc.,4.7,Consumer Cyclical,51401,122967261,11.46,8.25,3.9
SASR,Sandy Spring Bancorp Inc.,38.54,Financial Services,229787,1345618165,15.42,45.64,36.41
RRD,R.R. Donnelley & Sons Company,6.62,Industrials,808088,464062000,17.42,18.5185,6.51
RRC,Range Resources Corporation,13.08,Energy,10544348,3245662397,36.33,31.21,11.93
RYAAY,Ryanair Holdings plc American Depositary Shares each representing five Ordinary Shares,123.09,Industrials,412892,29113368905,21.22,127.35,78.345
RSYS,RadiSys Corporation,0.902,Technology,983771,35312175,-1.67,4.389,0.6259
RUSHA,Rush Enterprises Inc. Class A Common Stock,40.78,Consumer Cyclical,292253,1623637064,18.12,55.4,30.74
RPXC,RPX Corporation,13,Industrials,339572,643843629,26.53,15.15,10.675
SALT,Scorpio Bulkers Inc.,8.25,Industrials,619960,617944503,-14.47,10.14,5.7
RRR,Red Rock Resorts Inc.,34.8,Consumer Cyclical,532789,4041765229,24.68,35.77,20.87
RUSHB,Rush Enterprises Inc. Class B Common Stock,38.33,Consumer Cyclical,8882,1526091433,0,52.76,28.99
RTRX,Retrophin Inc.,23.03,Industrials,250945,905233278,-29.15,26.44,15.55
RUBI,The Rubicon Project Inc.,1.83,Technology,807624,91118246,-3.66,9.03,1.53
SATS,EchoStar Corporation,59.54,Technology,127677,5699574625,50.89,62.5,51.54
RUN,Sunrun Inc.,6.73,Technology,1446977,718675164,7.74,7.78,4.21
RYAM,Rayonier Advanced Materials Inc.,20.54,Basic Materials,708904,1061438925,33.13,20.99,11.88
SB,Safe Bulkers Inc ($0.001 par value),3.62,Industrials,442872,367526683,-21.29,3.84,1.32
SA,Seabridge Gold Inc. (Canada),11.2,Basic Materials,396719,645983722,-124.44,13.7,9.2192
RTIX,RTI Surgical Inc.,4.5,Healthcare,136420,273746007,112.5,6,3.4
RPAI,Retail Properties of America Inc. Class A,12.24,Real Estate,2452498,2685771351,11.55,15.81,10.935
SAEX,SAExploration Holdings Inc.,1.65,Energy,126385,16890811,0,6.62,1.1836
RSO-B,Resource Capital Corp. Pfd Ser B,24.45,Real Estate,19117,60913385,0,25.3667,22.6
RPT,Ramco-Gershenson Properties Trust,12.08,Real Estate,669020,958741316,8.82,16.47,11.36
RXN-A,Rexnord Corporation Depositary Shares Series A,61.43,Industrials,76255,6312622912,0,66.24,52.44
SAL,Salisbury Bancorp Inc.,46.75,Financial Services,2329,130241573,21.95,51.8,37.55
SAUC,Diversified Restaurant Holdings Inc.,1.61,Consumer Cyclical,20053,43279387,161,4.12,1.3
RPD,Rapid7 Inc.,24.46,Technology,533403,1077554383,-23.08,25.95,13.4163
SANM,Sanmina Corporation,26.65,Technology,1165298,1898708405,9.98,42.95,24.6
RPM,RPM International Inc.,50.2,Basic Materials,1132892,6710019345,20,56.69,46.8
SANW,S&W Seed Company,3.55,Consumer Defensive,50318,86396041,-39.44,5.2,2.9
RVLT,Revolution Lighting Technologies Inc.,3.42,Technology,358112,76445150,-26.31,9.17,2.95
RSO,Resource Capital Corp.,8.9,Real Estate,225188,279316621,-18.94,11.38,7.9
RVEN,Reven Housing REIT Inc.,4.64,Real Estate,2153,49805876,0,6.75,3.04
RSPP,RSP Permian Inc.,35.07,Energy,2357188,5562076785,57.49,43.35,28.76
RSG,Republic Services Inc.,64.86,Industrials,1564200,21482510658,26.58,69.4,60.2575
SAMG,Silvercrest Asset Management Group Inc.,14.15,Financial Services,19739,186800362,0,16.8,11.85
RST,Rosetta Stone Inc.,13.63,Technology,108657,303939473,-47,13.865,7.52
RUTH,Ruth's Hospitality Group Inc.,22.5,Consumer Cyclical,239256,703759703,23.44,24.15,16.65
RRTS,Roadrunner Transportation Systems Inc,3.52,Industrials,196402,135250336,0,9.75,3.52
SFIX,Stitch Fix Inc.,19.93,Consumer Cyclical,386901,1931705504,0,30.07,14.48
SBRA,Sabra Health Care REIT Inc.,16.61,Real Estate,2048546,2960437058,7.29,29.1,15.775
SBAC,SBA Communications Corporation,169.72,Communication Services,1137404,19949343310,212.15,177.67,108.42
SBPH,Spring Bank Pharmaceuticals Inc.,11.75,Healthcare,24305,152174638,-6.15,18.93,7.95
SCWX,SecureWorks Corp.,9.75,Technology,49835,790501647,-37.5,12.99,8.1
SBNY,Signature Bank,151.08,Financial Services,391424,8305469352,16.64,163.98,116.68
SENEA,Seneca Foods Corp. Class A Common Stock,29.2,Consumer Defensive,14722,284375588,50.34,39.45,27.75
SENEB,Seneca Foods Corp. Class B Common Stock,29.3,Consumer Defensive,132,314079203,55.6,40.9999,29.3
SGEN,Seattle Genetics Inc.,54.16,Healthcare,1470592,8554645333,-38.41,71.315,45.31
SFNC,Simmons First National Corporation,29,Financial Services,475013,2670378000,17.16,30.25,24.875
SCVL,Shoe Carnival Inc.,23.25,Consumer Cyclical,280506,394128653,16.73,28.38,15.075
SBFG,SB Financial Group Inc.,18.75,Financial Services,26241,121112100,0,19.5838,15.61
SCON,Superconductor Technologies Inc.,1.14,Technology,148510,12265558,-0.85,2.47,0.8801
SFS,Smart & Final Stores Inc.,8.1,Consumer Defensive,349689,593150639,28.93,15.4,5.8
SEND,SendGrid Inc.,24.5,Technology,179204,999395695,0,27.425,17.5
SFL,Ship Finance International Limited,14.9,Industrials,548910,1533278168,11.2,15.975,12.3
SFM,Sprouts Farmers Market Inc.,26,Consumer Defensive,1949554,3459834820,26.8,28.289,17.38
SF-A,Stifel Financial Corporation Depositary Shares Series A,25.87,Financial Services,13247,1762975566,0,27.73,24.5
SFE,Safeguard Scientifics Inc.,11.15,Financial Services,148453,227598238,-2.48,14.4,10.65
SEAS,SeaWorld Entertainment Inc.,15.38,Consumer Cyclical,2021684,1390912632,16.54,20.13,10.4214
SBCF,Seacoast Banking Corporation of Florida,27.23,Financial Services,332825,1277569924,21.44,27.5,20.58
SEAC,SeaChange International Inc.,3.22,Technology,316355,114322465,-4.81,4.03,2.161
SFST,Southern First Bancshares Inc.,43.35,Financial Services,15567,317282898,28.9,44.65,31.4
SERV,ServiceMaster Global Holdings Inc.,54.37,Industrials,617868,7341502644,24.71,55.36,36.34
SCL,Stepan Company,72.85,Basic Materials,84550,1640769880,17.68,92.97,68.51
SCI,Service Corporation International,38.45,Consumer Cyclical,1414937,7113588014,24.65,40.28,30.02
SDRL,Seadrill Limited (Bermuda),0.27,Energy,2922998,136199956,0.9,2.18,0.153
SCD,LMP Capital and Income Fund Inc.,13.58,Financial Services,72588,244213621,0,14.8,12.91
SCG,SCANA Corporation,36.94,Utilities,2684109,5269390117,9.08,71.28,34.76
SEIC,SEI Investments Company,72.73,Financial Services,673599,11423628370,31.21,77.4899,49.0398
SCX,L.S. Starrett Company (The),8.35,Industrials,12232,58615080,0,11.5,6.75
SCZ,iShares MSCI EAFE Small-Cap ETF,65.66,,1297192,10636920000,0,69.19,52.52
SEII,Sharing Economy International Inc.,4.02,Industrials,113122,11001844,0,10.09,3.6472
SCS,Steelcase Inc.,14.3,Industrials,748692,1660752579,13.49,18.15,12.5
SBH,Sally Beauty Holdings Inc. (Name to be changed from Holdings Inc.),17.22,Consumer Cyclical,2439171,2154269286,9.57,23.15,14.05
SDLP,Seadrill Partners LLC Representing Limited Liability Company Interests,3.32,Energy,323373,304847712,1.99,5.325,2.61
SBSI,Southside Bancshares Inc.,34.57,Financial Services,162439,1208858867,18.19,37.57,30.439032
SCKT,Socket Mobile Inc.,3.78,Technology,72128,26502064,0,4.9,3.26
SCMP,Sucampo Pharmaceuticals Inc.,18,Healthcare,2557383,849033090,12.33,18.75,9.3
SCCO,Southern Copper Corporation,50.47,Basic Materials,962393,39014746830,63.09,51.64,32.63
SCHW,Charles Schwab Corporation (The),52.34,Financial Services,7954207,70165767520,31.91,56.25,37.16
SES,Synthesis Energy Systems Inc.,2.45,Basic Materials,44929,26875233,0,10.24,2
SEP,Spectra Energy Partners LP representing Limited Partner Interests,40.29,Energy,559478,19479565042,10.17,46.47,38.42
SECO,Secoo Holding Limited,13.41,Consumer Cyclical,600255,687655493,0,14.75,6.61
SCSC,ScanSource Inc.,32.95,Technology,97666,842576147,11.94,45.3458,31.4
SEE,Sealed Air Corporation,42.07,Consumer Cyclical,2833943,7588853660,23.12,49.94,40.76
SCHN,Schnitzer Steel Industries Inc.,34.75,Industrials,415243,945314362,22.71,38.85,17.5
SEM,Select Medical Holdings Corporation,16.6,Healthcare,771233,2226126035,21.01,19.775,12
SBBX,Sussex Bancorp,29.25,Financial Services,19781,232261497,20.17,29.7,19.75
SBBP,Strongbridge Biopharma plc,6.65,Healthcare,338273,267051079,-5.08,9.025,2.69
SCHL,Scholastic Corporation,37.4,Consumer Cyclical,127361,1305152438,20.89,46.95,33.5101
SBR,Sabine Royalty Trust,42.65,Energy,22019,621809064,0,50,33.5
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250),11.18,Utilities,1403800,7641640335,8.6,11.69,8.15
SBT,Sterling Bancorp Inc.,13.54,Financial Services,95964,717123190,0,14.01,12
SFBS,ServisFirst Bancshares Inc.,41.21,Financial Services,154164,2183824469,23.02,44,32.54
SBUX,Starbucks Corporation,55.97,Consumer Cyclical,13092292,78671432000,27.04,64.87,52.58
SFUN,Fang Holdings Limited American Depositary Shares (Each representing Four Class A HK$1.00 par value),5.12,Technology,3028122,2267773517,-128,5.58,2.46
SGBX,SG Blocks Inc.,4.69,Industrials,44649,19966446,0,6.9989,3.7
SC,Santander Consumer USA Holdings Inc.,16.8,Financial Services,2701551,6047103821,9.08,19.02,11.12
SFBC,Sound Financial Bancorp Inc.,35.5,Financial Services,2605,89106598,0,35.5,29.5
SBI,Western Asset Intermediate Muni Fund Inc,9.01,Financial Services,35139,126881658,0,9.993,8.9
SF,Stifel Financial Corporation,62.75,Financial Services,523253,4296322008,15.69,68.76,41.93
SE,Sea Limited American Depositary Shares each representing one Class A,12.33,Technology,952609,4032393028,0,16.99,10.785
SD,SandRidge Energy Inc.,15.53,Energy,450226,553891536,11.42,21.9,14.65
SCAC,Saban Capital Acquisition Corp.,9.96,Industrials,2449,309310452,0,10.35,9.84
SEED,Origin Agritech Limited,0.87,Consumer Defensive,459090,20308520,0,2.4,0.77
SEMG,Semgroup Corporation Class A,27.05,Energy,921525,2128482647,21.47,40.85,21.35
SBOW,SilverBow Resorces Inc.,27.66,Energy,39280,319513605,10.93,33.21,19.89
SBGL,D/B/A Sibanye-Stillwater Limited American Depositary Shares (Each representing four),4.61,Basic Materials,3438766,50980344,0,10.593136,3.95
SBRAP,Sabra Health Care REIT Inc. 7.125% Preferred Series A,24.86,Real Estate,7492,142945000,0,26.6099,24.84
SBGI,Sinclair Broadcast Group Inc.,36.65,Consumer Cyclical,1537297,3728838033,15.46,43.05,26.7
SCYX,SCYNEXIS Inc.,1.79,Healthcare,217577,51120533,-2.8,3.72,1.52
SGC,Superior Uniform Group Inc.,24.37,Consumer Cyclical,18146,362202317,21.19,28.8463,16.67
SCM,Stellus Capital Investment Corporation,11.87,Financial Services,96611,189277584,9.06,14.82,11.25
SFLY,Shutterfly Inc.,75.09,Technology,1511885,2425181730,68.26,75.36,39.755
SEDG,SolarEdge Technologies Inc.,47.45,Technology,842330,2040959590,23.03,47.45,13.5
SDT,SandRidge Mississippian Trust I of Beneficial Interest,0.8025,Energy,144718,22470000,0,1.69,0.7328
SDR,SandRidge Mississippian Trust II representing Beneficial Interests,0.92,Energy,222615,45747000,0,1.59,0.74
SELF,Global Self Storage Inc.,4.39,Real Estate,9634,33449469,0,5.19,4.3599
SELB,Selecta Biosciences Inc.,8.81,Healthcare,289270,196785235,-2.84,24.02,7.95
SCPH,scPharmaceuticals Inc.,15.19,Healthcare,29002,267498194,0,18.17,11.5
SBLK,Star Bulk Carriers Corp.,12.14,Industrials,451989,769863915,-17.1,13.4,7.57
SHLX,Shell Midstream Partners L.P. representing Limited Partner Interests,25.44,Energy,1092216,4777183467,20.03,34.17,24.68
SKLN,Skyline Medical Inc.,1.21,Healthcare,0,12309988,0,1.47,0.83
SIR,Select Income REIT,19.7,Real Estate,365611,1762901209,7.43,26.7899,19.41
SIX,Six Flags Entertainment Corporation,66.18,Consumer Cyclical,843409,5544940803,31.67,70.44,51.25
SHLM,A. Schulman Inc.,43.4,Basic Materials,410641,1281402447,24.8,43.4,25
SHLO,Shiloh Industries Inc.,7.45,Industrials,202750,173919945,57.31,16.69,6.45
SID,Companhia Siderurgica Nacional S.A.,3.15,Basic Materials,4426035,4274969098,0,4.13,1.76
SGOC,SGOCO Group Ltd,1.25,Technology,144623,14537590,0,3.6,0.9
SHLD,Sears Holdings Corporation,2.33,Consumer Cyclical,2498731,250739963,-0.42,14.32,1.99
SHEN,Shenandoah Telecommunications Co,32.1,Communication Services,112824,1581396645,128.4,41.8,25.5
SIGI,Selective Insurance Group Inc.,57.45,Financial Services,155910,3360825000,18.41,62.4025,43.45
SLMBP,SLM Corporation Floating Rate Non-Cumulative Preferred Stock Series B,68.85,Financial Services,4295,275400000,0,74.65,61.01
SIGM,Sigma Designs Inc.,5.85,Technology,746924,226635049,-21.67,7,5.4
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,49.59,,5588,51964549,0,51.61,49.3601
SIG,Signet Jewelers Limited,49.11,Consumer Cyclical,2166637,2971944001,6.62,77.94,46.09
SHOP,Shopify Inc. Class A Subordinate,142.78,Technology,1713167,12462875126,-339.95,142.78,58.6266
SLDB,Solid Biosciences Inc.,23.86,Healthcare,230109,814843385,0,29.25,19.12
SKX,Skechers U.S.A. Inc.,38.66,Consumer Cyclical,2241386,6126470767,21.72,42.73,22.64
SMBK,SmartFinancial Inc.,21.99,Financial Services,23002,245244816,23.39,26.26,18.25
SKM,SK Telecom Co. Ltd.,25.3,Communication Services,502932,16093799517,16.43,28.97,22
SMBC,Southern Missouri Bancorp Inc.,35.21,Financial Services,9586,303117186,71.86,40.8,30.3
SGMA,SigmaTron International Inc.,7.26,Technology,19911,30568687,726,11.61,4.01
SGRY,Surgery Partners Inc.,16.3,Healthcare,419953,794939525,108.67,24.05,7.1
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,49.74,,172328,738639000,0,50.73,49.7
SGRP,SPAR Group Inc.,1.22,Industrials,1065762,25102682,0,3.75,0.87
SGMO,Sangamo Therapeutics Inc.,22.25,Healthcare,1754962,1880591160,-32.25,23.75,3.65
SGMS,Scientific Games Corp,46.55,Consumer Cyclical,889270,4172806937,-16.81,56.4499,19.8
SHAK,Shake Shack Inc. Class A,37.29,Consumer Cyclical,1009972,1369681576,65.42,47.39,30.12
SLCT,Select Bancorp Inc.,13.29,Financial Services,11247,187050145,22.91,14.06,10.582
SHV,iShares Short Treasury Bond ETF,110.26,,1211030,9162606000,0,110.41,110.18
SHW,Sherwin-Williams Company (The),396.67,Basic Materials,743082,37094165060,27.38,435.15,305.7
SHY,iShares 1-3 Year Treasury Bond ETF,83.43,,1471059,11388195000,0,84.72,83.37
SIRI,Sirius XM Holdings Inc.,6.11,Consumer Cyclical,24320201,27445287494,32.16,6.28,4.73
SLCA,U.S. Silica Holdings Inc.,30.75,Basic Materials,2030585,2497770317,33.79,61.49,24.26
SHG,Shinhan Financial Group Co Ltd American Depositary Shares,44.97,Financial Services,105471,21324755427,4.99,50.37,40.02
SLS,SELLAS Life Sciences Group Inc.,5.34,Healthcare,32536,30795198,-0.18,24.243,5.06
SHO,Sunstone Hotel Investors Inc.,15.27,Real Estate,1871389,3440661748,12.62,17.46,14.15
SLRC,Solar Capital Ltd.,20.37,Financial Services,149165,860853026,12.73,22.94,19.7
SHBI,Shore Bancshares Inc,17.29,Financial Services,25706,219379393,41.17,19.3,15.17
SKT,Tanger Factory Outlet Centers Inc.,22.52,Real Estate,1855634,2129503271,10.72,34.7599,21.1399
SILC,Silicom Ltd,64.37,Technology,61678,479268509,0,77.95,35.33
SHI,SINOPEC Shangai Petrochemical Company Ltd.,59.04,Energy,44222,6390379490,10.49,64.8,50.67
SKYY,First Trust Cloud Computing ETF,48.37,,244618,1489796097,0,50.05,37.72
SIEN,Sientra Inc.,11.21,Healthcare,375719,217421145,-4.81,16.68,7.2
SIEB,Siebert Financial Corp.,7.5,Financial Services,107210,203678910,0,21.61,2.16
SKYS,Sky Solar Holdings Ltd.,0.8419,Utilities,90921,44152026,0,2.43,0.8201
SHOO,Steven Madden Ltd.,43.65,Consumer Cyclical,451754,2579857910,19.49,49.275,35.55
SKYW,SkyWest Inc.,56.1,Industrials,312940,2908365765,16.4,58.15,30.4
SITO,SITO Mobile Ltd.,5.25,Communication Services,227170,116156618,-16.41,8.5953,1.71
SJR,Shaw Communications Inc.,19.97,Communication Services,671727,9543629430,19.2,23.44,19.9201
SMCP,AlphaMark Actively Managed Small Cap ETF,25.59,,2506,28148360,0,27.1,23.216
SHPG,Shire plc,126.67,Healthcare,1525418,38424920409,8.36,192.15,123.73
SITE,SiteOne Landscape Supply Inc.,73.44,Industrials,291678,2920553842,68,79.92,38.9
SJT,San Juan Basin Royalty Trust,8.89,Energy,330405,414352196,0,10.54,6.04
SMCI,Super Micro Computer Inc.,18.85,Technology,577863,917862899,14.07,27.9,17.7
SJI,South Jersey Industries Inc.,26.55,Utilities,517044,2112028074,23.09,38.4,26.1878
SJM,J.M. Smucker Company (The),123.87,Consumer Defensive,1161761,14071329014,16.07,143.68,99.565
SHIP,Seanergy Maritime Holdings Corp,1.05,Industrials,145342,38828313,0,1.66,0.581
SLAB,Silicon Laboratories Inc.,93.15,Technology,257235,3978302271,39.81,100,66.35
SM,SM Energy Company,21.84,Energy,3573538,2437868793,-31.2,28.631,12.29
SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),8.93,Financial Services,1333180,62980878230,9.02,9.67,6.93
SIFI,SI Financial Group Inc.,14.25,Financial Services,10806,174297935,0,16.45,13.5
SINO,Sino-Global Shipping America Ltd.,2.005,Industrials,79331,20923248,0,3.99,2.005
SHSP,SharpSpring Inc.,5.15,Consumer Cyclical,30682,43442495,-7.05,5.5,3.07
SIFY,Sify Technologies Limited,1.85,Communication Services,565729,330281956,0,3.15,0.6913
SGY,Stone Energy Corporation,31.62,Energy,185589,632371921,-1.16,42.559185,16.5
SGU,Star Group L.P.,9.46,Energy,118839,528698891,0,11.7,9
SGH,SMART Global Holdings Inc.,33.11,Technology,389638,720172067,26.07,43.155,11.5
SINA,Sina Corporation,115.88,Technology,1003797,8287118801,64.74,122.93,68.13
SGF,Aberdeen Singapore Fund Inc.,13,Financial Services,19621,96446324,0,13.67,9.6149
SLGL,Sol-Gel Technologies Ltd.,10.71,Healthcare,0,192620089,0,16.48,9.4101
SLGN,Silgan Holdings Inc.,28.61,Consumer Cyclical,683548,3157769127,17.45,32.5,27.21
SHOS,Sears Hometown and Outlet Stores Inc.,2.1,Consumer Cyclical,62579,47674477,-1.54,4.1,1.375
SKIS,Peak Resorts Inc.,5.05,Consumer Cyclical,29370,70611120,-36.07,6.1,4
SMED,Sharps Compliance Corp.,4.78,Industrials,48055,76872060,-159.33,5.7278,3.74
SLP,Simulations Plus Inc.,16.1,Technology,52491,278411697,47.35,17.45,9.45
SJW,SJW Group (DE),53.62,Utilities,70120,1100328299,21.71,69.29,45.389
SLM,SLM Corporation,11.11,Financial Services,5435131,4798294167,15.22,13.2,9.65
SIVB,SVB Financial Group,249.41,Financial Services,427429,13154065220,25.17,263.09,159.44
SLD,Sutherland Asset Management Corporation,13.8,Real Estate,67766,441550872,9.93,16.2,13.35
SLF,Sun Life Financial Inc.,42.52,Financial Services,585853,25957552453,13.33,44.5,32.22
SLG,SL Green Realty Corporation,96.25,Real Estate,1134386,8932317529,14.95,115.34,89.46
SIMO,Silicon Motion Technology Corporation,45.36,Technology,764130,1602466332,21.5,56.51,39.91
SLB,Schlumberger N.V.,65.61,Energy,10201224,90799829433,43.74,82.6901,61.02
SLNO,Soleno Therapeutics Inc.,1.65,Healthcare,97197,16503722,0,4.2,1.3166
SGYP,Synergy Pharmaceuticals Inc.,1.92,Healthcare,7301899,431913487,-1.66,6.12,1.68
SPLK,Splunk Inc.,93.68,Technology,1494267,13251823849,-38.39,97.27,54.17
SMIT,Schmitt Industries Inc.,2.62,Technology,102314,10465708,-16.38,4.47,1.48
SPH,Suburban Propane Partners L.P.,24.3,Utilities,303064,1491866278,39.84,27.6,22.71
SPI,SPI Energy Co. Ltd.,0.7701,Technology,2280663,55837423,0,24,0.51
SPN,Superior Energy Services Inc.,9.37,Energy,4073953,1434390240,-4.53,17.6,7.655
SODA,SodaStream International Ltd.,79.91,Consumer Cyclical,306619,1733876073,24.22,86.75,44.71
SPA,Sparton Corporation,22.74,Technology,46507,223641601,25.27,24.05,16.825
SPB,Spectrum Brands Holdings Inc.,101.9,Consumer Defensive,758892,5898006646,18.66,146.09,98.11
